  ,Fecha,Mes,Tipo,Divisa,Cantidad,Tipo Cambio (Bs),Total Bs,Medio Pago,Responsable,Notas,Compras Acumuladas (Unid),Tipo Cambio Prom Acumulado (Compra),Ventas Acumuladas (Unid),Tipo Cambio Prom Acumulado (Venta),Ganancia realizada,Ganancia Potencial,,
1203,3/18/2026,3,Venta,USD,"100,00","9,70","970,00",Efectivo,Sergio,Sin observaciones,216750,"9,2603","216350,00","9,57","30,0",,,
1204,3/18/2026,3,Compra,USD,"1.400,00","9,35","13.090,00",Efectivo,Sergio,Sin observaciones,218150,"9,2603","0,00","0,00",,,,
1205,3/18/2026,3,Compra,USD sueltos,"20,00","8,00","160,00",Efectivo,Sergio,Sin observaciones,6025,"9,2603","0,00","0,00",,,,
1206,3/18/2026,3,Venta,USD sueltos,"50,00","9,65","482,50",Efectivo,Tiffani,Sin observaciones,6025,"9,2603","3440,00","9,09","60,0",,,
1207,3/19/2026,3,Compra,CLP,"55,00","10,20","561,00",Efectivo,Sergio,Sin observaciones,4900,"9,268","0,00","0,00",,,,
1208,3/19/2026,3,Compra,CLP,"60,00","10,20","612,00",Efectivo,Sergio,Sin observaciones,4960,"9,268","0,00","0,00",,,,
1209,3/19/2026,3,Compra,EUR,"20,00","10,20","204,00",Efectivo,Sergio,Sin observaciones,6885,"9,268","0,00","0,00",,,,
1210,3/19/2026,3,Compra,PEN,"50,00","2,60","130,00",Efectivo,Tiffani,Sin observaciones,3740,"9,268","0,00","0,00",,,,
1211,3/19/2026,3,Venta,USD,"300,00","9,65","2.895,00",Efectivo,Sergio,Sin observaciones,3740,"9,2603","216650,00","9,58","105,0",,,
1212,3/19/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,218250,"9,2603","0,00","0,00",,,,
1213,3/19/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,218350,"9,2603","0,00","0,00",,,,
1214,3/19/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,218450,"9,2603","0,00","0,00",,,,
1215,3/19/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,218550,"9,2603","0,00","0,00",,,,
1216,3/19/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,218650,"9,2603","0,00","0,00",,,,
1217,3/19/2026,3,Venta,USD,"1.000,00","9,70","9.700,00",Efectivo,Tiffani,Sin observaciones,218650,"9,2603","217650,00","9,58","362,5",,,
1218,3/19/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,218750,"9,2603","0,00","0,00",,,,
1219,3/19/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,218850,"9,2603","0,00","0,00",,,,
1220,3/19/2026,3,Compra,USD,"300,00","9,35","2.805,00",Efectivo,Tiffani,Sin observaciones,219150,"9,2603","0,00","0,00",,,,
1221,3/19/2026,3,Compra,USD,"50,00","9,35","467,50",Efectivo,Sergio,Sin observaciones,219200,"9,2603","0,00","0,00",,,,
1222,3/19/2026,3,Compra,USD sueltos,"95,00","8,00","760,00",Efectivo,Tiffani,Sin observaciones,6120,"9,2603","0,00","0,00",,,,
1223,3/19/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,219300,"9,2603","0,00","0,00",,,,
1224,3/19/2026,3,Compra,USD sueltos,"20,00","8,00","160,00",Efectivo,Tiffani,Sin observaciones,6140,"9,2603","0,00","0,00",,,,
1225,3/19/2026,3,Venta,USD sueltos,"1.440,00","9,00","12.960,00",Efectivo,Sergio,Sin observaciones,6140,"9,2603","4880,00","9,06","1354,5",,,
1226,3/20/2026,3,Compra,USD,"1.000,00","9,42","9.420,00",Efectivo,Sergio,Sin observaciones,220300,0,"0,00","0,00",,,,
1227,3/20/2026,3,Venta,USD,"300,00","9,65","2.895,00",Efectivo,Tiffani,Sin observaciones,220300,0,"217950,00","9,58","92,5",,,
1228,3/20/2026,3,Venta,USD,"1.000,00","9,70","9.700,00",Efectivo,Tiffani,Sin observaciones,220300,0,"218950,00","9,58","357,5",,,
1229,3/20/2026,3,Compra,EUR,"60,00","10,20","612,00",Efectivo,Sergio,Sin observaciones,6945,0,"0,00","0,00",,,,
1230,3/20/2026,3,Compra,USD,"300,00","9,35","2.805,00",Efectivo,Tiffani,Sin observaciones,220600,0,"0,00","0,00",,,,
1231,3/20/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,220700,0,"0,00","0,00",,,,
1232,3/20/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,220800,0,"0,00","0,00",,,,
1233,3/20/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,220900,0,"0,00","0,00",,,,
1234,3/20/2026,3,Venta,USD sueltos,"500,00","9,00","4.500,00",QR,Sergio,Sin observaciones,220900,0,"5380,00","9,06","500,0",,,
1235,3/20/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,221000,0,"0,00","0,00",,,,
1236,3/20/2026,3,Compra,USD,"50,00","9,00","450,00",Efectivo,Tiffani,Sin observaciones,221050,0,"0,00","0,00",,,,
1237,3/20/2026,3,Venta,USD sueltos,"50,00","9,00","450,00",Efectivo,Tiffani,Sin observaciones,221050,0,"5430,00","9,06","50,0",,,
1238,3/20/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,221150,0,"0,00","0,00",,,,
1239,3/20/2026,3,Venta,USD,"500,00","9,70","4.850,00",Efectivo,Sergio,Sin observaciones,221150,0,"219450,00","9,58","175,0",,,
1240,3/20/2026,3,Compra,USD,"2.300,00","9,35","21.505,00",Efectivo,Tiffani,Sin observaciones,223450,0,"0,00","0,00",,,,
1241,3/20/2026,3,Compra,CLP,"100,00","10,00","1.000,00",Efectivo,Tiffani,Sin observaciones,5060,0,"0,00","0,00",,,,
1242,3/20/2026,3,Compra,USD,"200,00","9,35","1.870,00",Efectivo,Tiffani,Sin observaciones,223650,0,"0,00","0,00",,,,
1243,3/20/2026,3,Compra,CLP,"100,00","10,20","1.020,00",Efectivo,Tiffani,Sin observaciones,5160,0,"0,00","0,00",,,,
1244,3/20/2026,3,Compra,CLP,"12,00","10,00","120,00",Efectivo,Tiffani,Sin observaciones,5172,0,"0,00","0,00",,,,
1245,3/20/2026,3,Compra,PEN,"40,00","2,60","104,00",Efectivo,Tiffani,Sin observaciones,3780,0,"0,00","0,00",,,,
1246,3/20/2026,3,Venta,USD,"1.000,00","9,70","9.700,00",Efectivo,Tiffani,Sin observaciones,3780,0,"220450,00","9,58","350,0",,,
1247,3/21/2026,3,Compra,ARS,"10,00","5,00","50,00",Efectivo,Sergio,Sin observaciones,"106,2",0,"0,00","0,00",,,,
1248,3/21/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,223750,0,"0,00","0,00",,,,
1249,3/21/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,223850,0,"0,00","0,00",,,,
1250,3/21/2026,3,Compra,USD,"500,00","9,40","4.700,00",Efectivo,Tiffani,Sin observaciones,224350,0,"0,00","0,00",,,,
1251,3/21/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,224450,0,"0,00","0,00",,,,
1252,3/21/2026,3,Compra,CLP,"30,00","10,00","300,00",Efectivo,Sergio,Sin observaciones,5202,0,"0,00","0,00",,,,
1253,3/21/2026,3,Compra,USD,"200,00","9,40","1.880,00",Efectivo,Sergio,Sin observaciones,224650,0,"0,00","0,00",,,,
1254,3/21/2026,3,Compra,CLP,"10,00","10,00","100,00",Efectivo,Sergio,Sin observaciones,5212,0,"0,00","0,00",,,,
1255,3/21/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,224750,0,"0,00","0,00",,,,
1256,3/21/2026,3,Venta,USD,"100,00","9,70","970,00",Efectivo,Tiffani,Sin observaciones,224750,0,"220550,00","9,58","35,0",,,
1257,3/21/2026,3,Compra,USD,"200,00","9,40","1.880,00",Efectivo,Tiffani,Sin observaciones,224950,0,"0,00","0,00",,,,
1258,3/21/2026,3,Compra,USD sueltos,"20,00","8,00","160,00",Efectivo,Sergio,Sin observaciones,6160,0,"0,00","0,00",,,,
1259,3/21/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,225050,0,"0,00","0,00",,,,
1260,3/21/2026,3,Venta,USD sueltos,"790,00","9,00","7.110,00",Efectivo,Sergio,Una Parte en QR,225050,0,"6220,00","9,05","833,0",,,
1261,3/21/2026,3,Venta,USD,"400,00","9,70","3.880,00",Efectivo,Tiffani,Sin observaciones,225050,0,"220950,00","9,58","140,0",,,
1262,3/21/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,225150,0,"0,00","0,00",,,,
1263,3/21/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,225250,0,"0,00","0,00",,,,
1264,3/21/2026,3,Compra,USD,"1.000,00","9,40","9.400,00",Efectivo,Sergio,Sin observaciones,226250,0,"0,00","0,00",,,,
1265,3/21/2026,3,Compra,CLP,"20,00","10,00","200,00",Efectivo,Tiffani,Sin observaciones,5232,0,"0,00","0,00",,,,
1266,3/21/2026,3,Compra,USD 1 y 2,"5,00","7,00","35,00",Efectivo,Tiffani,Sin observaciones,79,0,"0,00","0,00",,,,
1267,3/21/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,226350,0,"0,00","0,00",,,,
1268,3/22/2026,3,Compra,EUR,"150,00","10,20","1.530,00",Efectivo,Sergio,Sin observaciones,7095,0,"0,00","0,00",,,,
1269,3/22/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,226450,0,"0,00","0,00",,,,
1270,3/23/2026,3,Compra,PEN mon,"8,00","1,50","12,00",Efectivo,Sergio,Sin observaciones,"195,6",0,"0,00","0,00",,,,
1271,3/23/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Sergio,Sin observaciones,226550,0,"0,00","0,00",,,,
1272,3/23/2026,3,Compra,CLP,"20,00","10,00","200,00",Efectivo,Sergio,Sin observaciones,5252,0,"0,00","0,00",,,,
1273,3/23/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Sergio,Sin observaciones,226650,0,"0,00","0,00",,,,
1274,3/23/2026,3,Compra,CLP,"12,00","10,00","120,00",Efectivo,Sergio,Sin observaciones,5264,0,"0,00","0,00",,,,
1275,3/23/2026,3,Compra,PEN,"10,00","2,50","25,00",Efectivo,Sergio,Sin observaciones,3790,0,"0,00","0,00",,,,
1276,3/23/2026,3,Compra,USD,"50,00","9,30","465,00",Efectivo,Sergio,Sin observaciones,226700,0,"0,00","0,00",,,,
1277,3/23/2026,3,Compra,USD,"300,00","9,30","2.790,00",Efectivo,Sergio,Sin observaciones,227000,0,"0,00","0,00",,,,
1278,3/23/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Sergio,Sin observaciones,227100,0,"0,00","0,00",,,,
1279,3/23/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,227200,0,"0,00","0,00",,,,
1280,3/23/2026,3,Compra,USD,"50,00","9,30","465,00",Efectivo,Tiffani,Sin observaciones,227250,0,"0,00","0,00",,,,
1281,3/23/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Sergio,Sin observaciones,227350,0,"0,00","0,00",,,,
1282,3/23/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,227450,0,"0,00","0,00",,,,
1283,3/23/2026,3,Compra,USD sueltos,"5,00","8,00","40,00",Efectivo,Tiffani,Sin observaciones,6165,0,"0,00","0,00",,,,
1284,3/23/2026,3,Compra,USD sueltos,"20,00","8,00","160,00",Efectivo,Sergio,Sin observaciones,6185,0,"0,00","0,00",,,,
1285,3/23/2026,3,Compra,CLP,"100,00","10,00","1.000,00",Efectivo,Sergio,Sin observaciones,5364,0,"0,00","0,00",,,,
1286,3/23/2026,3,Compra,BRL,"1,00","1,30","1,30",Efectivo,Sergio,Sin observaciones,13060,0,"0,00","0,00",,,,
1287,3/24/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,227550,0,"0,00","0,00",,,,
1288,3/24/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,227650,0,"0,00","0,00",,,,
1289,3/24/2026,3,Compra,USD,"200,00","9,30","1.860,00",Efectivo,Sergio,Sin observaciones,227850,0,"0,00","0,00",,,,
1290,3/24/2026,3,Compra,CLP,"13,00","10,00","130,00",Efectivo,Tiffani,Sin observaciones,5377,0,"0,00","0,00",,,,
1291,3/24/2026,3,Compra,USD,"200,00","9,30","1.860,00",Efectivo,Sergio,Sin observaciones,228050,0,"0,00","0,00",,,,
1292,3/24/2026,3,Compra,USD,"50,00","9,30","465,00",Efectivo,Sergio,Sin observaciones,228100,0,"0,00","0,00",,,,
1293,3/24/2026,3,Venta,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,228100,0,"221050,00","9,58","25,0",,,
1294,3/24/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,228200,0,"0,00","0,00",,,,
1295,3/24/2026,3,Compra,USD,"500,00","9,30","4.650,00",Efectivo,Tiffani,Sin observaciones,228700,0,"0,00","0,00",,,,
1296,3/24/2026,3,Venta,USD,"500,00","9,60","4.800,00",QR,Sergio,Sin observaciones,228700,0,"221550,00","9,58","114,5",,,
1297,3/24/2026,3,Compra,USD,"1.000,00","9,30","9.300,00",Efectivo,Sergio,Sin observaciones,229700,0,"0,00","0,00",,,,
1298,3/24/2026,3,Venta,USD,"400,00","9,60","3.840,00",Efectivo,Tiffani,Sin observaciones,229700,0,"221950,00","9,58","72,0",,,
1299,3/24/2026,3,Venta,USD sueltos,"40,00","9,60","384,00",Efectivo,Sergio,Sin observaciones,229700,0,"6260,00","9,05","64,0",,,
1300,3/24/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,229800,0,"0,00","0,00",,,,
1301,3/24/2026,3,Compra,PEN,"70,00","2,60","182,00",Efectivo,Sergio,Sin observaciones,3860,0,"0,00","0,00",,,,
1302,3/24/2026,3,Venta,USD,"200,00","9,60","1.920,00",Efectivo,Sergio,Sin observaciones,3860,0,"222150,00","9,58","36,0",,,
1303,3/25/2026,3,Venta,USD,"500,00","9,58","4.790,00",Efectivo,Sergio,Sin observaciones,3860,0,"222650,00","9,58","97,5",,,
1304,3/25/2026,3,Venta,USD,"3.000,00","9,58","28.740,00",Efectivo,Sergio,Sin observaciones,3860,0,"225650,00","9,58","707,5",,,
1305,3/25/2026,3,Venta,USD,"200,00","9,58","1.916,00",Efectivo,Sergio,Sin observaciones,3860,0,"225850,00","9,58","41,0",,,
1306,3/25/2026,3,Compra,USD,"300,00","9,35","2.805,00",Efectivo,Sergio,Sin observaciones,230100,0,"0,00","0,00",,,,
1307,3/25/2026,3,Compra,USD,"200,00","9,35","1.870,00",Efectivo,Sergio,Sin observaciones,230300,0,"0,00","0,00",,,,
1308,3/25/2026,3,Compra,USD sueltos,"20,00","8,00","160,00",Efectivo,Sergio,Sin observaciones,6205,0,"0,00","0,00",,,,
1309,3/25/2026,3,Venta,USD,"1.000,00","9,58","9.580,00",Efectivo,Sergio,Sin observaciones,6205,0,"226850,00","9,58","180,0",,,
1310,3/25/2026,3,Compra,USD,"200,00","9,35","1.870,00",Efectivo,Sergio,Sin observaciones,230500,0,"0,00","0,00",,,,
1311,3/25/2026,3,Compra,USD,"200,00","9,35","1.870,00",Efectivo,Sergio,Sin observaciones,230700,0,"0,00","0,00",,,,
1312,3/26/2026,3,Compra,USD,"600,00","9,35","5.610,00",Efectivo,Sergio,Sin observaciones,231300,0,"0,00","0,00",,,,
1313,3/26/2026,3,Compra,USD,"200,00","9,35","1.870,00",Efectivo,Sergio,Sin observaciones,231500,0,"0,00","0,00",,,,
1314,3/26/2026,3,Venta,USD,"400,00","9,58","3.832,00",Efectivo,Sergio,Sin observaciones,231500,0,"227250,00","9,58","72,0",,,
1315,3/26/2026,3,Compra,EUR,"200,00","10,40","2.080,00",Efectivo,Sergio,Sin observaciones,7295,0,"0,00","0,00",,,,
1316,3/26/2026,3,Compra,EUR,"100,00","10,40","1.040,00",Efectivo,Sergio,Sin observaciones,7395,0,"0,00","0,00",,,,
1317,3/27/2026,3,Compra,USD,"5.200,00","9,35","48.620,00",Efectivo,Sergio,Sin observaciones,236700,0,"0,00","0,00",,,,
1318,3/26/2026,3,Compra,CLP,"65,00","10,00","650,00",Efectivo,Sergio,Sin observaciones,5442,0,"0,00","0,00",,,,
1319,3/26/2026,3,Compra,PEN,"20,00","2,50","50,00",Efectivo,Sergio,Sin observaciones,3880,0,"0,00","0,00",,,,
1320,3/27/2026,3,Compra,USD 1 y 2,"3,00","7,00","21,00",Efectivo,Sergio,Sin observaciones,82,0,"0,00","0,00",,,,
1321,3/27/2026,3,Compra,USD,"600,00","9,35","5.610,00",Efectivo,Sergio,Sin observaciones,237300,0,"0,00","0,00",,,,
1322,3/27/2026,3,Compra,USD,"50,00","9,35","467,50",Efectivo,Sergio,Sin observaciones,237350,0,"0,00","0,00",,,,
1323,3/27/2026,3,Compra,EUR,"20,00","10,30","206,00",Efectivo,Sergio,Sin observaciones,7415,0,"0,00","0,00",,,,
1324,3/27/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,237450,0,"0,00","0,00",,,,
1325,3/27/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,237550,0,"0,00","0,00",,,,
1326,3/27/2026,3,Compra,USD,"50,00","9,35","467,50",Efectivo,Sergio,Sin observaciones,237600,0,"0,00","0,00",,,,
1327,3/27/2026,3,Compra,USD,"50,00","9,35","467,50",Efectivo,Sergio,Sin observaciones,237650,0,"0,00","0,00",,,,
1328,3/27/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,237750,0,"0,00","0,00",,,,
1329,3/27/2026,3,Venta,USD,"1.000,00","9,60","9.600,00",Efectivo,Tiffani,Sin observaciones,237750,0,"228250,00","9,58","200,0",,,
1330,3/27/2026,3,Compra,USD,"500,00","9,35","4.675,00",Efectivo,Sergio,Sin observaciones,238250,0,"0,00","0,00",,,,
1331,3/27/2026,3,Compra,EUR,"300,00","10,30","3.090,00",Efectivo,Tiffani,Sin observaciones,7715,0,"0,00","0,00",,,,
1332,3/27/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,238350,0,"0,00","0,00",,,,
1333,3/27/2026,3,Venta,USD,"2.000,00","9,60","19.200,00",Efectivo,Tiffani,Sin observaciones,238350,0,"230250,00","9,58","575,0",,,
1334,3/27/2026,3,Venta,USD,"2.000,00","9,60","19.200,00",Efectivo,Sergio,Sin observaciones,238350,0,"232250,00","9,58","582,5",,,
1335,3/27/2026,3,Compra,USD sueltos,"20,00","8,35","167,00",Efectivo,Sergio,Sin observaciones,6225,0,"0,00","0,00",,,,
1336,3/27/2026,3,Compra,EUR,"300,00","10,30","3.090,00",Efectivo,Tiffani,Sin observaciones,8015,0,"0,00","0,00",,,,
1337,3/27/2026,3,Venta,PEN,"70,00","2,80","196,00",Efectivo,Tiffani,Sin observaciones,8015,0,"3940,00","2,86","19,0",,,
1338,3/27/2026,3,Venta,USD,"100,00","9,60","960,00",QR,Tiffani,Sin observaciones,8015,0,"232350,00","9,58","25,0",,,
1339,3/27/2026,3,Compra,CLP,"40,00","10,60","424,00",Efectivo,Tiffani,Sin observaciones,5482,0,"0,00","0,00",,,,
1340,3/27/2026,3,Compra,USD,"400,00","9,35","3.740,00",Efectivo,Tiffani,Sin observaciones,238750,0,"0,00","0,00",,,,
1341,3/27/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,238850,0,"0,00","0,00",,,,
1342,3/28/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,238950,0,"0,00","0,00",,,,
1343,3/28/2026,3,Compra,USD,"50,00","9,40","470,00",Efectivo,,Sin observaciones,239000,0,"0,00","0,00",,,,
1344,3/28/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,239100,0,"0,00","0,00",,,,
1345,3/28/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,239200,0,"0,00","0,00",,,,
1346,3/28/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,239300,0,"0,00","0,00",,,,
1347,3/28/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,239400,0,"0,00","0,00",,,,
1348,3/28/2026,3,Compra,BRL,"100,00","1,40","140,00",Efectivo,Sergio,Sin observaciones,13160,0,"0,00","0,00",,,,
1349,3/28/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,239500,0,"0,00","0,00",,,,
1350,3/28/2026,3,Compra,PEN,"100,00","2,60","260,00",Efectivo,Tiffani,Sin observaciones,3980,0,"0,00","0,00",,,,
1351,3/28/2026,3,Compra,USD,"50,00","9,40","470,00",Efectivo,Sergio,Sin observaciones,239550,0,"0,00","0,00",,,,
1352,3/28/2026,3,Compra,USD,"200,00","9,40","1.880,00",Efectivo,Sergio,Sin observaciones,239750,0,"0,00","0,00",,,,
1353,3/28/2026,3,Compra,PEN,"110,00","2,60","286,00",Efectivo,Tiffani,Sin observaciones,4090,0,"0,00","0,00",,,,
1354,3/28/2026,3,Compra,USD sueltos,"10,00","8,00","80,00",Efectivo,Tiffani,Sin observaciones,6235,0,"0,00","0,00",,,,
1355,3/28/2026,3,Compra,CLP,"90,00","10,00","900,00",Efectivo,Tiffani,Sin observaciones,5572,0,"0,00","0,00",,,,
1356,3/29/2026,3,Compra,USD,"1.450,00","9,40","13.630,00",Efectivo,Sergio,Sin observaciones,241200,0,"0,00","0,00",,,,
1357,3/30/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,241300,0,"0,00","0,00",,,,
1358,3/30/2026,3,Compra,EUR,"50,00","10,30","515,00",Efectivo,Sergio,Sin observaciones,8065,0,"0,00","0,00",,,,
1359,3/30/2026,3,Compra,USD,"50,00","9,35","467,50",Efectivo,Sergio,Sin observaciones,241350,0,"0,00","0,00",,,,
1360,3/30/2026,3,Compra,USD,"400,00","9,35","3.740,00",Efectivo,Sergio,Sin observaciones,241750,0,"0,00","0,00",,,,
1361,3/30/2026,3,Compra,CLP,"100,00","10,00","1.000,00",Efectivo,Tiffani,Sin observaciones,5672,0,"0,00","0,00",,,,
1362,3/30/2026,3,Compra,EUR,"200,00","10,30","2.060,00",Efectivo,Tiffani,Sin observaciones,8265,0,"0,00","0,00",,,,
1363,3/30/2026,3,Compra,USD,"200,00","9,35","1.870,00",Efectivo,Tiffani,Sin observaciones,241950,0,"0,00","0,00",,,,
1364,3/30/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Sergio,Sin observaciones,242050,0,"0,00","0,00",,,,
1365,3/30/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,242150,0,"0,00","0,00",,,,
1366,3/30/2026,3,Compra,USD,"7.000,00","9,35","65.450,00",Efectivo,Sergio,Sin observaciones,249150,0,"0,00","0,00",,,,
1367,3/30/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Sergio,Sin observaciones,249250,0,"0,00","0,00",,,,
1368,3/30/2026,3,Compra,USD,"100,00","9,35","935,00",Efectivo,Tiffani,Sin observaciones,249350,0,"0,00","0,00",,,,
1369,3/30/2026,3,Compra,PEN,"10,00","2,55","25,50",Efectivo,Sergio,Sin observaciones,4100,0,"0,00","0,00",,,,
1370,3/30/2026,3,Venta,USD,"2.000,00","9,55","19.100,00",Efectivo,Sergio,Sin observaciones,4100,0,"234350,00","9,58","400,0",,,
1371,3/30/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,249450,0,"0,00","0,00",,,,
1372,3/30/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,249550,0,"0,00","0,00",,,,
1373,3/30/2026,3,Compra,USD,"200,00","9,35","1.870,00",Efectivo,Tiffani,Sin observaciones,249750,0,"0,00","0,00",,,,
1374,3/30/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,249850,0,"0,00","0,00",,,,
1375,3/30/2026,3,Venta,USD,"600,00","9,57","5.742,00",Efectivo,Sergio,Sin observaciones,249850,0,"234950,00","9,58","132,0",,,
1376,3/30/2026,3,Venta,USD,"50,00","9,57","478,50",QR,Tiffani,Sin observaciones,249850,0,"235000,00","9,58","11,0",,,
1377,3/30/2026,3,Venta,USD,"100,00","9,57","957,00",Efectivo,Sergio,Sin observaciones,249850,0,"235100,00","9,58","22,0",,,
1378,3/30/2026,3,Venta,USD,"100,00","9,57","957,00",Efectivo,Sergio,Sin observaciones,249850,0,"235200,00","9,58","22,0",,,
1379,3/30/2026,3,Venta,USD,"100,00","9,57","957,00",Efectivo,Sergio,Sin observaciones,249850,"9,2785","235300,00","9,58","22,0",,,
1380,3/30/2026,3,Compra,EUR,"50,00","10,30","515,00",Efectivo,Sergio,Sin observaciones,8315,0,"0,00","0,00",,,,
1381,3/31/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Sergio,Sin observaciones,249950,"9,2785","235300,00","9,58",,-930,,
1382,3/31/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,250050,"9,2785","235300,00","9,58",,-930,,
1383,3/31/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,250150,"9,2785","235300,00","9,58",,-930,,
1384,3/31/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,250150,"9,2785","235300,00","9,58",,-930,,
1385,3/31/2026,3,Compra,USD,"200,00","9,30","1.860,00",Efectivo,Sergio,Sin observaciones,250250,"9,2785","235300,00","9,58",,-1860,,
1386,3/31/2026,3,Venta,USD,"500,00","9,55","4.775,00",QR,Sergio,Sin observaciones,250450,"9,2786","235300,00","9,58","100,0",,,
1387,3/31/2026,3,Compra,EUR,"100,00","10,30","1.030,00",Efectivo,Sergio,Sin observaciones,8315,"10,1968","8920,00","10,81",,-1030,,
1388,3/31/2026,3,Compra,USD,"1.200,00","9,30","11.160,00",Efectivo,Tiffani,Sin observaciones,250450,"9,2786","235800,00","9,58",,-11160,,
1389,3/31/2026,3,Compra,USD,"300,00","9,00","2.700,00",Efectivo,Tiffani,Roto,251950,"9,2783","235800,00","9,58",,-2700,,
1390,3/31/2026,3,Compra,CLP,"13,00","10,00","130,00",Efectivo,Tiffani,Sin observaciones,5672,"9,8705","5207,00","10,52",,-130,,
1391,3/31/2026,3,Compra,USD,"2.300,00","9,38","21.574,00",Efectivo,Sergio,Sin observaciones,251950,"9,2783","235800,00","9,58",,-21574,,
1392,3/31/2026,3,Compra,USD,"100,00","9,30","930,00",Efectivo,Sergio,Sin observaciones,254250,"9,2792","235800,00","9,58",,-930,,
1393,3/31/2026,3,Compra,EUR,"100,00","10,30","1.030,00",Efectivo,Sergio,Sin observaciones,8415,"10,198","8920,00","10,81",,-1030,,
